qtext,label,atext
did the San Antonio Spurs qualify for the NBA championship 2014?,1,Defending champion San Antonio Spurs and the rapidly rebuilt Cleveland Cavaliers are two obvious contenders for the NBA championship; roundup of other teams who are just a step or two below the powerhouses described.
did the San Antonio Spurs qualify for the NBA championship 2014?,1,Tim Duncan confirmed Thursday he'll return for a 19th season with the         San Antonio Spurs to chase his sixth NBA championship ring.
did the San Antonio Spurs qualify for the NBA championship 2014?,1,"Grade: B Patty Mills (San Antonio Spurs) In the space of three weeks last June/July, Mills went from the ecstasy of earning an NBA championship ring to the agony of facing an extended spell on the sidelines to repair a torn rotator cuff."
did the San Antonio Spurs qualify for the NBA championship 2014?,1,You’ve been off since you won the NBA finals with the San Antonio Spurs in June so you’ve had the whole summer off.
did the San Antonio Spurs qualify for the NBA championship 2014?,1,"We at 5 Things welcome you all, but if you had the Cleveland Cavaliers facing the San Antonio Spurs in the NBA Finals the start of the season has not done you any favors."
did the San Antonio Spurs qualify for the NBA championship 2014?,1,"Popovich has won five championships with the Spurs, and was a Ray Allen three away from winning six NBA Finals in six opportunities."
did the San Antonio Spurs qualify for the NBA championship 2014?,1,"With the Cavs finding their feet after a stuttering start and James still working to bring his new team-mates up to speed, the quality of the action is likely to be significantly eclipsed by a mouth-watering Christmas Day undercard in the West as Oklahoma City takes on the defending NBA champion San Antonio Spurs."
did the San Antonio Spurs qualify for the NBA championship 2014?,1,"Now that it’s over, we can be honest: the first round of the NBA playoffs was something of a bust, salvaged only by the instant classic seven-game series played between the Los Angeles Clippers and the San Antonio Spurs."
did the San Antonio Spurs qualify for the NBA championship 2014?,1,Tim Duncan’s kids The San Antonio Spurs talisman brought his kids to the press conference after capturing the NBA title over the Miami Heat in 2014.
did the San Antonio Spurs qualify for the NBA championship 2014?,1,"Since 1991, almost every championship team has had one or two: the Chicago Bulls (Michael Jordan), the Houston Rockets (Hakeem Olajuwon), the San Antonio Spurs (Tim Duncan), the Los Angeles Lakers (Shaquille O’Neal and Kobe Bryant), the Boston Celtics (Paul Pierce and Kevin Garnett)."
did the San Antonio Spurs qualify for the NBA championship 2014?,1,"The Mick Malthouse Award for prickly moments in coach-media relations It was a superb year for Australian basketball – Boomers Patty Mills and Aron Baynes emerged as genuine contributors at NBA level in the San Antonio Spurs’ championship win, Andrew Bogut was never less than excellent when he could make it onto the court, while Matthew Dellavedova and Joe Ingles also announced themselves on the world stage."
did the San Antonio Spurs win the NBA championship finals?,1,"Grade: B Patty Mills (San Antonio Spurs) In the space of three weeks last June/July, Mills went from the ecstasy of earning an NBA championship ring to the agony of facing an extended spell on the sidelines to repair a torn rotator cuff."
did the San Antonio Spurs win the NBA championship finals?,1,You’ve been off since you won the NBA finals with the San Antonio Spurs in June so you’ve had the whole summer off.
did the San Antonio Spurs win the NBA championship finals?,1,"We at 5 Things welcome you all, but if you had the Cleveland Cavaliers facing the San Antonio Spurs in the NBA Finals the start of the season has not done you any favors."
did the San Antonio Spurs win the NBA championship finals?,1,"With the Cavs finding their feet after a stuttering start and James still working to bring his new team-mates up to speed, the quality of the action is likely to be significantly eclipsed by a mouth-watering Christmas Day undercard in the West as Oklahoma City takes on the defending NBA champion San Antonio Spurs."
did the San Antonio Spurs win the NBA championship finals?,1,"Now that it’s over, we can be honest: the first round of the NBA playoffs was something of a bust, salvaged only by the instant classic seven-game series played between the Los Angeles Clippers and the San Antonio Spurs."
did the San Antonio Spurs win the NBA championship finals?,1,Tim Duncan’s kids The San Antonio Spurs talisman brought his kids to the press conference after capturing the NBA title over the Miami Heat in 2014.
did the San Antonio Spurs win the NBA championship finals?,1,"The Mick Malthouse Award for prickly moments in coach-media relations It was a superb year for Australian basketball – Boomers Patty Mills and Aron Baynes emerged as genuine contributors at NBA level in the San Antonio Spurs’ championship win, Andrew Bogut was never less than excellent when he could make it onto the court, while Matthew Dellavedova and Joe Ingles also announced themselves on the world stage."
did the San Antonio Spurs win the NBA championship semi-finals?,1,"The Mick Malthouse Award for prickly moments in coach-media relations It was a superb year for Australian basketball – Boomers Patty Mills and Aron Baynes emerged as genuine contributors at NBA level in the San Antonio Spurs’ championship win, Andrew Bogut was never less than excellent when he could make it onto the court, while Matthew Dellavedova and Joe Ingles also announced themselves on the world stage."
did the San Antonio Spurs win the NBA championship quarter-finals?,1,"Now that it’s over, we can be honest: the first round of the NBA playoffs was something of a bust, salvaged only by the instant classic seven-game series played between the Los Angeles Clippers and the San Antonio Spurs."
did the San Antonio Spurs win the NBA championship quarter-finals?,1,"The Mick Malthouse Award for prickly moments in coach-media relations It was a superb year for Australian basketball – Boomers Patty Mills and Aron Baynes emerged as genuine contributors at NBA level in the San Antonio Spurs’ championship win, Andrew Bogut was never less than excellent when he could make it onto the court, while Matthew Dellavedova and Joe Ingles also announced themselves on the world stage."
did the San Antonio Spurs qualify for the NBA championship?,1,Defending champion San Antonio Spurs and the rapidly rebuilt Cleveland Cavaliers are two obvious contenders for the NBA championship; roundup of other teams who are just a step or two below the powerhouses described.
did the San Antonio Spurs qualify for the NBA championship?,1,Tim Duncan confirmed Thursday he'll return for a 19th season with the         San Antonio Spurs to chase his sixth NBA championship ring.
did the San Antonio Spurs qualify for the NBA championship?,1,"Grade: B Patty Mills (San Antonio Spurs) In the space of three weeks last June/July, Mills went from the ecstasy of earning an NBA championship ring to the agony of facing an extended spell on the sidelines to repair a torn rotator cuff."
did the San Antonio Spurs qualify for the NBA championship?,1,You’ve been off since you won the NBA finals with the San Antonio Spurs in June so you’ve had the whole summer off.
did the San Antonio Spurs qualify for the NBA championship?,1,"We at 5 Things welcome you all, but if you had the Cleveland Cavaliers facing the San Antonio Spurs in the NBA Finals the start of the season has not done you any favors."
did the San Antonio Spurs qualify for the NBA championship?,1,"Popovich has won five championships with the Spurs, and was a Ray Allen three away from winning six NBA Finals in six opportunities."
did the San Antonio Spurs qualify for the NBA championship?,1,"With the Cavs finding their feet after a stuttering start and James still working to bring his new team-mates up to speed, the quality of the action is likely to be significantly eclipsed by a mouth-watering Christmas Day undercard in the West as Oklahoma City takes on the defending NBA champion San Antonio Spurs."
did the San Antonio Spurs qualify for the NBA championship?,1,"Now that it’s over, we can be honest: the first round of the NBA playoffs was something of a bust, salvaged only by the instant classic seven-game series played between the Los Angeles Clippers and the San Antonio Spurs."
did the San Antonio Spurs qualify for the NBA championship?,1,Tim Duncan’s kids The San Antonio Spurs talisman brought his kids to the press conference after capturing the NBA title over the Miami Heat in 2014.
did the San Antonio Spurs qualify for the NBA championship?,1,"Since 1991, almost every championship team has had one or two: the Chicago Bulls (Michael Jordan), the Houston Rockets (Hakeem Olajuwon), the San Antonio Spurs (Tim Duncan), the Los Angeles Lakers (Shaquille O’Neal and Kobe Bryant), the Boston Celtics (Paul Pierce and Kevin Garnett)."
did the San Antonio Spurs qualify for the NBA championship?,1,"The Mick Malthouse Award for prickly moments in coach-media relations It was a superb year for Australian basketball – Boomers Patty Mills and Aron Baynes emerged as genuine contributors at NBA level in the San Antonio Spurs’ championship win, Andrew Bogut was never less than excellent when he could make it onto the court, while Matthew Dellavedova and Joe Ingles also announced themselves on the world stage."
will the Kansas City Royals qualify for the World Series?,1,Kansas City Royals 4-11 San Francisco Giants: 2014 World Series - as it happened!
will the Kansas City Royals qualify for the World Series?,1,Kansas City Royals 3-2 San Francisco Giants: 2014 World Series - as it happened!
will the Kansas City Royals qualify for the World Series?,1,"Updated at 7.56pm ET    7.33pm ET  Preamble  It’s a simple formula - if the Kansas City Royals want to extend the 2014 Major League Baseball season for one more day, they must beat the San Francisco Giants in Game 6 of the World Series."
will the Kansas City Royals qualify for the World Series?,1,"On Tuesday, the San Francisco Giants, (think rich, deep, polished wood) and the Kansas City Royals (think functional linoleum) are meeting up in the World Series for the very first time."
will the Kansas City Royals qualify for the World Series?,1,7.53pm ET   KC’s got s(e)oul    Kansas City Royals superfan SungWoo Lee of Korea in attendance before game one of the 2014 World Series against the San Francisco Giants at Kauffman Stadium.
will the Kansas City Royals qualify for the World Series?,1,Kansas City Royals 0-5 San Francisco Giants: 2014 World Series - as it happened!
will the Kansas City Royals qualify for the World Series?,1,San Francisco Giants rout Kansas City Royals to level World Series
will the Kansas City Royals qualify for the World Series?,1,"Kansas City Royals complete sweep of Orioles in ALCS, head to World Series"
will the Kansas City Royals qualify for the World Series?,1,"Kansas City Royals defeat San Francisco Giants, 3-2, to lead the World Series, 2-1."
will the Kansas City Royals qualify for the World Series?,1,Kansas City Royals beat San Francisco Giants 7-2 in Game Two to level the best-of-seven World Series.
will the Kansas City Royals qualify for the World Series?,1,The Kansas City Royals are returning to the World Series after defeating the Toronto Blue Jays 4-3 on Friday.
will the Kansas City Royals qualify for the World Series?,1,"Joe Drape Essay; 29 years after watching Kansas City Royals win World Series, sportswriter returns to his hometown to revel in Kansas City’s playoff drive."
will the Kansas City Royals qualify for the World Series?,1,"Kansas City Royals beat Baltimore Orioles, 2-1, to sweep the American League Championship Series; team will move on to World Series for first time in 29 years."
will the Kansas City Royals qualify for the World Series?,1,KANSAS CITY Missouri (Reuters) - The Kansas City Royals secured their first World Series berth since their 1985 championship season by sweeping the American League Championship Series with a 2-1 win over the Baltimore Orioles on Wednesday.    
will the Kansas City Royals qualify for the World Series?,1,KANSAS CITY Missouri (Reuters) - The Kansas City Royals are one win away from the World Series after a 2-1 victory over the Baltimore Orioles on Tuesday gave them a 3-0 lead in the American League Championship Series.    
will the Kansas City Royals qualify for the World Series?,1,KANSAS CITY Missouri (Reuters) - The San Francisco Giants beat the Kansas City Royals 3-2 on Wednesday behind a stunning performance by Madison Bumgarner to win their third World Series title in five seasons.    
will the Kansas City Royals qualify for the World Series?,1,KANSAS CITY Missouri (Reuters) - Success starved Kansas City Royals supporters packed Kauffman Stadium for Game One of the World Series against the San Francisco Giants on Tuesday with none more excited than South Korean superfan Lee Sung-woo.    
will the Kansas City Royals qualify for the World Series?,1,San Francisco Giants beat Kansas City Royals 11-4 in Game Four to level the best-of-seven World Series at 2-2.
will the Kansas City Royals qualify for the World Series?,1,Kansas City Royals beat San Francisco Giants 3-2 in Game Three to take a 2-1 lead in the best-of-seven World Series.
will the Kansas City Royals qualify for the World Series?,1,KANSAS CITY Missouri (Reuters) - The upstart Kansas City Royals rediscovered their post-season magic and won a battle of the bullpens in a 7-2 victory on Wednesday that leveled the World Series against the San Francisco Giants.    
will the Kansas City Royals qualify for the World Series?,1,"Kansas City Royals beat San Francisco Giants, 10-0, tying World Series at 3-3; margin of victory is largest in a Series shutout since 1985; Royals will enjoy home field advantage in final game."
will the Kansas City Royals qualify for the World Series?,1,KANSAS CITY Missouri (Reuters) - The Kansas City Royals are World Series-bound for the first time since their championship season in 1985 after becoming the first MLB team to open a postseason with an 8-0 record on Wednesday.    
will the Kansas City Royals qualify for the World Series?,1,"Kansas City Royals defeat San Francisco Giants, 7-2, in Game 2 of the World Series; Royals explode for five runs in the sixth inning, capped by Omar Infante’s two-run homer off Hunter Strickland, Giants’ beleaguered reliever."
will the Kansas City Royals qualify for the World Series?,1,Kansas City Royals hold first place in American League Central as they prepare for three-game series against New York Yankees; seem poised to make another World Series run.
will the Kansas City Royals qualify for the World Series?,1,(Reuters) - The fairytale Kansas City Royals and resourceful Baltimore Orioles completed sweeps of their American League Division Series on Sunday to set up an intriguing best-of-seven clash with a trip to the World Series at stake.    
will the Kansas City Royals qualify for the World Series?,1,"Game 7 of the World Series between San Francisco Giants and Kansas City Royals is seen by an average of of 23.5 million viewers, most to view a Series game since Game 7 in 2011."
will the Kansas City Royals qualify for the World Series?,1,"Defining chapter in rivalry between San Francisco and Kansas City will begin when the Kansas City Royals and the San Francisco Giants meet in Game 1 of the World Series; teams have played only 12 times since the Royals entered Major League Baseball in 1969, three times this season alone; sports history between the two cities examined."
will the Kansas City Royals qualify for the World Series?,1,(Reuters) - The title-starved Baltimore Orioles and Kansas City Royals both seek to end decades of frustration when they battle for a World Series berth in a best-of-seven series starting on Friday.    
will the Kansas City Royals qualify for the World Series?,1,"Only the San Francisco Giants, St Louis Cardinals, Kansas City Royals and Baltimore Orioles remain among the 30 teams that began the season in search of a World Series title Check out our six big-time ALCS and NLCS moments"
will the Kansas City Royals qualify for the World Series?,1,"(Reuters) - After nine seasons as a Major League Baseball manager Kansas City Royals skipper Ned Yost decided to put games in the hands of his young players, who repaid the trust by reaching the World Series.    "
will the Kansas City Royals qualify for the World Series?,1,"SAN FRANCISCO (Reuters) - The Kansas City Royals followed their formula for success to perfection turning a tight game over to their ""monstrous"" bullpen to beat the San Francisco Giants on Friday and seize the upper hand in the World Series.    "
will the Kansas City Royals qualify for the World Series?,1,San Francisco radio stations team up to keep New Zealand singer’s hit single off the air as the San Francisco Giants and Kansas City Royals slug it out during baseball’s World Series
will the Kansas City Royals qualify for the World Series?,1,"The Kansas City Royals defeated the Baltimore Orioles 2-1 on Wednesday to advance to the World Series for the first time since 1985, when they defeated St. Louis 4 games to 3."
will the Kansas City Royals qualify for the World Series?,1,"Tyler Kepner On Baseball column says Kansas City Royals still have chance to take the World Series, despite being down to San Francisco Giants, 3-2; notes that eight of the last 10 teams that headed home with a 3-2 World Series deficit, including the Royals in 1985, rallied to win."
will the Kansas City Royals qualify for the World Series?,1,"Tyler Kepner On Baseball column holds that while the San Francisco Giants seem in top form to repeat World Series success of 2010 and 2012, notion of facing Kansas City Royals on the road for Game 7 remains daunting."
will the Kansas City Royals qualify for the World Series?,1,"The Kansas City Royals seemingly had karma on their side, but the baseball gods and the San Francisco Giants had a different plan in the deciding game of the World Series."
will the Kansas City Royals qualify for the World Series?,1,(Reuters) - One of Major League Baseball's wildest postseasons heads into its final chapter as the Kansas City Royals and San Francisco Giants tangle in an unlikely World Series matchup.    
will the Kansas City Royals qualify for the World Series?,1,"San Francisco Giants ace Madison Bumgarner earned the World Series MVP after he threw nearly five perfect innings Wednesday, leading the Giants to a 3-2 win over the Kansas City Royals and their third title in five years."
will the Kansas City Royals qualify for the World Series?,1,"Tyler Kepner On Baseball column notes that Greg Dustman, longtime Kansas City Royals fan whose father works at Kauffman Stadium, has a baseball signed by nearly all the players from Royal's only World Series-winning team in 1985; he hopes to start new quest for another signed baseball in 2014, if Royals make it to the World Series."
will the Kansas City Royals qualify for the World Series?,1,KANSAS CITY Missouri (Reuters) - The Kansas City Royals got an inspired outing from pitcher Yordano Ventura and woke from their hitting slumber to rout the San Francisco Giants 10-0 and send the World Series to a decisive Game Seven on Tuesday.    
will the Kansas City Royals qualify for the World Series?,1,"Tyler Kepner On Baseball column observes that Kansas City Royals general manager Dayton Moore stuck with his blueprint, emphasizing pitching, speed and defense; he was able to take the time to implement his vision that has led Royals to the World Series."
will the Kansas City Royals qualify for the World Series?,1, The Kansas City Royals could capture the World Series crown Wednesday night in Game Seven.
will the Kansas City Royals qualify for the World Series?,1,"Roster of anthem singers for Games 1 through 4 of the World Series between Kansas City Royals and San Francisco Giants does not include Kansas City’s own Joyce DiDonato, one of the world’s most celebrated mezzo-sopranos, but organizers say she is still in the mix for later games."
will the Kansas City Royals qualify for the World Series?,1,"— The Kansas City Royals erupted here Wednesday night in Game 2 of the World Series, not with their usual stolen bases and spectacular defensive plays but with something that will concern the San Francisco Giants even more — a rain of line drives that landed all over Kauffman Stadium, including four doubles off walls and an Omar Infante home run in an easy 7-2 win."
will the Kansas City Royals qualify for the World Series?,1,"Kansas City Royals enter September clinging to first place in the American League Central and aiming for their first playoff berth since their World Series victory in 1985; Royals fans, long accustomed to disappointment, wonder whether their patience will finally be rewarded with a renaissance."
will the Kansas City Royals qualify for the World Series?,1,"This fabulously unpredictable postseason had to end up this way, with the         Kansas City Royals and the         San Francisco Giants -- the two wild-card teams -- in the World Series."
will the Kansas City Royals qualify for the World Series?,1,"Dave Anderson Sports of The Times column observes that the only Kansas City Royals team to win a World Series, in 1985, did so under manager Dick Howser, who had been fired by New York Yankees’ principal owner George Steinbrenner in 1980."
will the Kansas City Royals qualify for the World Series?,1,"“I think each one of us would appreciate this opportunity,” Guthrie said Tuesday afternoon, before his Kansas City Royals faced the San Francisco Giants in Game 6 of the World Series, trailing three games to two."
will the Kansas City Royals qualify for the World Series?,1,"Tyler Kepner On Baseball column observes that Kansas City Royals seem destined for World Series, having set record for the best start to post season in MLB history; holds that success is all the more dramatic considering that team has not made playoff appearance since 1985."
will the Kansas City Royals qualify for the World Series?,1,"Keeping Score column notes that official scorers for Game 7 of World Series initially credited San Francisco Giants pitcher Madison Bumgarner with win, then gave it to reliever Jeremy Affeldt instead, after a close reading of Official Rule 10.17; Affeldt was pitcher of record when the Giants took the lead, 3-2, over Kansas City Royals in the fourth inning."
will the Kansas City Royals qualify for the World Series?,1,William C Rhoden Sports Of The Times column argues that Kansas City Royals have burst into the World Series in part by using an aggressive base-running strategy that was first used by Jackie Robinson and other players in the Negro leagues seven decades earlier.
will the Kansas City Royals qualify for the World Series?,1, The Kansas City Royals must win their World Series game tonight against the San Francisco Giants to keep alive their hopes of winning the Fall Classic for the first time in 29 years.
will the Kansas City Royals qualify for the World Series?,1,"Dan Malloy (D) popped up during the (lamentable, horrible) defeat of the (noble, honorable) Kansas City Royals in the World Series on Wednesday night, I couldn't help but notice the graph that was prominently featured, trumpeting the sudden drop in the state's murder rate."
will the Kansas City Royals qualify for the World Series?,1,"But somewhere in the middle of a 33-minute, 19-second second inning that blew open Game 6 of this World Series, it became evident that in real life, the         San Francisco Giants and         Kansas City Royals never got that memo."
did the Kansas City Royals win the World Series 2015 finals?,1,World Series contenders the Washington Nationals and Kansas City Royals.
did the Kansas City Royals win the World Series finals?,1,World Series contenders the Washington Nationals and Kansas City Royals.
did the Kansas City Royals qualify for the World Series?,1,Kansas City Royals 4-11 San Francisco Giants: 2014 World Series - as it happened!
did the Kansas City Royals qualify for the World Series?,1,Kansas City Royals 3-2 San Francisco Giants: 2014 World Series - as it happened!
did the Kansas City Royals qualify for the World Series?,1,San Francisco Giants 0-10 Kansas City Royals: 2014 World Series - as it happened!
did the Kansas City Royals qualify for the World Series?,1,San Francisco Giants v Kansas City Royals: 2014 World Series guide
did the Kansas City Royals qualify for the World Series?,1,San Francisco Giants 2-7 Kansas City Royals: 2014 World Series - as it happened!
did the Kansas City Royals qualify for the World Series?,1,San Francisco Giants 7-1 Kansas City Royals: 2014 World Series Game 1 - as it happened!
did the Kansas City Royals qualify for the World Series?,1,Kansas City Royals 0-5 San Francisco Giants: 2014 World Series - as it happened!
did the Kansas City Royals qualify for the World Series?,1,San Francisco Giants 3-2 Kansas City Royals: 2014 World Series - as it happened!
did the Kansas City Royals qualify for the World Series?,1,Bumgarner the wizard ends Kansas City Royals’ dreams of World Series
did the Kansas City Royals qualify for the World Series?,1,San Francisco Giants rout Kansas City Royals to level World Series
did the Kansas City Royals qualify for the World Series?,1,"Kansas City Royals complete sweep of Orioles in ALCS, head to World Series"
did the Kansas City Royals qualify for the World Series?,1,"Kansas City Royals defeat San Francisco Giants, 3-2, to lead the World Series, 2-1."
did the Kansas City Royals qualify for the World Series?,1,"San Francisco Giants beat Kansas City Royals, 11-4, in Game 4 of World Series; series is tied, 2-2."
did the Kansas City Royals qualify for the World Series?,1,Kansas City level World Series
did the Kansas City Royals qualify for the World Series?,1,MLB: Royals to play Mets in World Series
did the Kansas City Royals qualify for the World Series?,1,Not in Kansas City anymore: Royals ready for quirky park as World Series shifts to SF at 1-all
did the Kansas City Royals qualify for the World Series?,1,"Joe Drape Essay; 29 years after watching Kansas City Royals win World Series, sportswriter returns to his hometown to revel in Kansas City’s playoff drive."
did the Kansas City Royals qualify for the World Series?,1,"Kansas City Royals beat Baltimore Orioles, 2-1, to sweep the American League Championship Series; team will move on to World Series for first time in 29 years."
did the Kansas City Royals qualify for the World Series?,1,Royals sweep Orioles to reach World Series
did the Kansas City Royals qualify for the World Series?,1,Royals on brink of World Series after Game Three win
did the Kansas City Royals qualify for the World Series?,1,Royals and Giants Make It a Wild-Card World Series
did the Kansas City Royals qualify for the World Series?,1,"San Francisco Giants beat Kansas City Royals, 7-1, in first game of World Series; Giants pitcher Madison Bumgarner puts in nearly flawless performance over seven innings."
did the Kansas City Royals qualify for the World Series?,1,KANSAS CITY (Reuters) - The San Francisco Giants brought Kansas City Royals' perfect postseason to a shuddering end with an emphatic 7-1 win in the opening game of the World Series on Tuesday.    
did the Kansas City Royals qualify for the World Series?,1,Giants close out Royals to win World Series
did the Kansas City Royals qualify for the World Series?,1,Korean 'superfan' cheers on Royals at World Series
did the Kansas City Royals qualify for the World Series?,1,"San Francisco Giants pitcher Madison Bumgarner throws a complete game shutout as team beats Kansas City Royals, 5-0, to lead World Series, 3-2."
did the Kansas City Royals qualify for the World Series?,1,San Francisco Giants beat Kansas City Royals 11-4 in Game Four to level the best-of-seven World Series at 2-2.
did the Kansas City Royals qualify for the World Series?,1,Royals edge ahead in World Series
did the Kansas City Royals qualify for the World Series?,1,KANSAS CITY Missouri (Reuters) - The World Series heads back to Kansas City for another helping of baseball American League style and the Royals hope that familiarity will revive their Cinderella story.    
did the Kansas City Royals qualify for the World Series?,1,Royals even World Series with rout of Giants
did the Kansas City Royals qualify for the World Series?,1,World Series 2014: Royals Crush Giants and Force Game 7
did the Kansas City Royals qualify for the World Series?,1,Undefeated Royals sweep Orioles to reach World Series
did the Kansas City Royals qualify for the World Series?,1,San Francisco stations banish 'Royals' song ahead of World Series
did the Kansas City Royals qualify for the World Series?,1,"Kansas City Royals defeat San Francisco Giants, 7-2, in Game 2 of the World Series; Royals explode for five runs in the sixth inning, capped by Omar Infante’s two-run homer off Hunter Strickland, Giants’ beleaguered reliever."
did the Kansas City Royals qualify for the World Series?,1,"KANSAS CITY Missouri (Reuters) - Madison Bumgarner had his fun, while the Royals vowed to bounce back after the San Francisco Giants brought Kansas City's perfect postseason to an emphatic end with a 7-1 win in Tuesday's World Series opener.    "
did the Kansas City Royals qualify for the World Series?,1,"Still Hungry, the First-Place Royals Are Looking to Return to the World Series"
did the Kansas City Royals qualify for the World Series?,1,"Sweeping Royals, Orioles eye World Series spot"
did the Kansas City Royals qualify for the World Series?,1,"Game 7 of the World Series between San Francisco Giants and Kansas City Royals is seen by an average of of 23.5 million viewers, most to view a Series game since Game 7 in 2011."
did the Kansas City Royals qualify for the World Series?,1,"Defining chapter in rivalry between San Francisco and Kansas City will begin when the Kansas City Royals and the San Francisco Giants meet in Game 1 of the World Series; teams have played only 12 times since the Royals entered Major League Baseball in 1969, three times this season alone; sports history between the two cities examined."
did the Kansas City Royals qualify for the World Series?,1,(Reuters) - The title-starved Baltimore Orioles and Kansas City Royals both seek to end decades of frustration when they battle for a World Series berth in a best-of-seven series starting on Friday.    
did the Kansas City Royals qualify for the World Series?,1,"(Reuters) - The waiting game will soon be over for the Kansas City Royals, who last played for the World Series crown 29 years ago and who host the San Francisco Giants in Tuesday's opener of Major League Baseball's championship series.    "
did the Kansas City Royals qualify for the World Series?,1,Matt Duffy is the youngest player on the San Francisco Giants’ 25-man World Series roster and one of five rookies eligible to play against the Kansas City Royals; he is nicknamed Duffman after an animated character in The Simpsons.
did the Kansas City Royals qualify for the World Series?,1,"Only the San Francisco Giants, St Louis Cardinals, Kansas City Royals and Baltimore Orioles remain among the 30 teams that began the season in search of a World Series title Check out our six big-time ALCS and NLCS moments"
did the Kansas City Royals qualify for the World Series?,1,"(Reuters) - After nine seasons as a Major League Baseball manager Kansas City Royals skipper Ned Yost decided to put games in the hands of his young players, who repaid the trust by reaching the World Series.    "
did the Kansas City Royals qualify for the World Series?,1,"SAN FRANCISCO (Reuters) - The Kansas City Royals followed their formula for success to perfection turning a tight game over to their ""monstrous"" bullpen to beat the San Francisco Giants on Friday and seize the upper hand in the World Series.    "
did the Kansas City Royals qualify for the World Series?,1,Richard Sandomir TV Sports column holds that MLB's 2014 postseason viewership has seen marked decline; predicts week ratings for World Series between San Francisco Giants and Kansas City Royals.
did the Kansas City Royals qualify for the World Series?,1,Lorde's Royals banned in San Francisco during World Series
did the Kansas City Royals qualify for the World Series?,1,Royals advance to World Series
did the Kansas City Royals qualify for the World Series?,1,"Tyler Kepner On Baseball column says Kansas City Royals still have chance to take the World Series, despite being down to San Francisco Giants, 3-2; notes that eight of the last 10 teams that headed home with a 3-2 World Series deficit, including the Royals in 1985, rallied to win."
did the Kansas City Royals qualify for the World Series?,1,SAN FRANCISCO (Reuters) - The irresistible talents of the Kansas City Royals' outfielders may be tested by the inscrutable elements of San Francisco's quirky right field when the World Series resumes on Friday.    
did the Kansas City Royals qualify for the World Series?,1,"Tyler Kepner On Baseball column holds that while the San Francisco Giants seem in top form to repeat World Series success of 2010 and 2012, notion of facing Kansas City Royals on the road for Game 7 remains daunting."
did the Kansas City Royals qualify for the World Series?,1,"The Kansas City Royals seemingly had karma on their side, but the baseball gods and the San Francisco Giants had a different plan in the deciding game of the World Series."
did the Kansas City Royals qualify for the World Series?,1,(Reuters) - One of Major League Baseball's wildest postseasons heads into its final chapter as the Kansas City Royals and San Francisco Giants tangle in an unlikely World Series matchup.    
did the Kansas City Royals qualify for the World Series?,1,"San Francisco Giants ace Madison Bumgarner earned the World Series MVP after he threw nearly five perfect innings Wednesday, leading the Giants to a 3-2 win over the Kansas City Royals and their third title in five years."
did the Kansas City Royals qualify for the World Series?,1,"Tyler Kepner On Baseball column notes that Greg Dustman, longtime Kansas City Royals fan whose father works at Kauffman Stadium, has a baseball signed by nearly all the players from Royal's only World Series-winning team in 1985; he hopes to start new quest for another signed baseball in 2014, if Royals make it to the World Series."
did the Kansas City Royals qualify for the World Series?,1,KANSAS CITY Missouri (Reuters) - The Kansas City Royals got an inspired outing from pitcher Yordano Ventura and woke from their hitting slumber to rout the San Francisco Giants 10-0 and send the World Series to a decisive Game Seven on Tuesday.    
did the Kansas City Royals qualify for the World Series?,1,"Tyler Kepner On Baseball column celebrates San Francisco Giants pitcher Madison Bumgarner, whose masterly relief pitching in Game 7 helped Giants defeat Kansas City Royals, 3-2, to win World Series; notes Bumgarner, who shut out the Royals on two hits for the final five innings, also beat the Royals in Game 1 and fired a shutout in Game 5, earning him the World Series most valuable player title."
did the Kansas City Royals qualify for the World Series?,1,"Tyler Kepner On Baseball column observes that Kansas City Royals general manager Dayton Moore stuck with his blueprint, emphasizing pitching, speed and defense; he was able to take the time to implement his vision that has led Royals to the World Series."
did the Kansas City Royals qualify for the World Series?,1, The Kansas City Royals could capture the World Series crown Wednesday night in Game Seven.
did the Kansas City Royals qualify for the World Series?,1,"Roster of anthem singers for Games 1 through 4 of the World Series between Kansas City Royals and San Francisco Giants does not include Kansas City’s own Joyce DiDonato, one of the world’s most celebrated mezzo-sopranos, but organizers say she is still in the mix for later games."
did the Kansas City Royals qualify for the World Series?,1,"Boswell: By hitting back, the Royals get even with the Giants in the World Series"
did the Kansas City Royals qualify for the World Series?,1,"Kansas City Royals enter September clinging to first place in the American League Central and aiming for their first playoff berth since their World Series victory in 1985; Royals fans, long accustomed to disappointment, wonder whether their patience will finally be rewarded with a renaissance."
did the Kansas City Royals qualify for the World Series?,1,"This fabulously unpredictable postseason had to end up this way, with the         Kansas City Royals and the         San Francisco Giants -- the two wild-card teams -- in the World Series."
did the Kansas City Royals qualify for the World Series?,1,"San Francisco Giants capture their third World Series title in five years, defeating Kansas City Royals, 3-2, in Game 7; Giants pitcher Madison Bumgarner earns the save after throwing five scoreless innings in relief and is named most valuable player of series."
did the Kansas City Royals qualify for the World Series?,1,"Dave Anderson Sports of The Times column observes that the only Kansas City Royals team to win a World Series, in 1985, did so under manager Dick Howser, who had been fired by New York Yankees’ principal owner George Steinbrenner in 1980."
