4.2	russian president vladimir putin states that the decision to cease implementation of the conventional forces in europe treaty is a response to u.s. plans to establish missile defense sites in eastern europe and to nato's failure to ratify an amended version of the treaty. 	russian president vladimir putin states that the decision is a response to u.s. plans to establish missile defense sites in eastern europe and to nato's failure to ratify an amended version of the treaty.
2.6	dutch national research institute tno carried out chemical weapons experiments for the dutch defense ministry during the 1950s. 	a hp/detijd journalist learned about tno's chemical weapons experiments from the defense ministry's archives.
3.4	a report issued by security software vendor mcafee inc., said government-affiliated hackers in china are at the forefront of a brewing cyber cold war. 	government-affiliated hackers in china are at the forefront of a burgeoning cyber cold war.
3.6	the treaty limits the number of aircraft, tanks and other non-nuclear heavy weapons around europe and was first signed in 1990. 	the treaty limits the number of aircraft, tanks and other non-nuclear heavy weapons around europe.
1.8	many of the attacks originated abroad. 	estonian officials stated that the attacks originated in russia.
1.4	police arrested 2 honduran drug trafficking suspects. 	bulgarian police arrest head of drug trafficking group.
3.6	if japan rises to the occasion japan will never be beaten even in terms of military power. 	ozawa said that if japan rises to the occasion then japan will never be beaten even in terms of military power.
4	egypt and jordan have signed the nuclear nonproliferation treaty and have long called for a middle east free of weapons of mass destruction. 	syria has signed the nuclear nonproliferation treaty and has allowed agency experts to inspect its only known nuclear facility.
1.2	russia already participates in the european space agency's 	france is a leader in the european space agency.
3	myanmar is a military state. 	myanmar has a military junta.
1.8	it did not say if the men had been hanged in prison. 	dozens of such criminals have been hanged in public.
3.2	amnesty international's report was compiled by european and international non-governmental organizations such as saferworld, which opposes armed violence. 	the amnesty international report was compiled by european and international non-governmental forums.
4.2	an institute for public policy research report said there are 27 weak states that pose a threat to britain's national security as the states could provide bases for terrorists. 	the report said there are 27 weak states that pose a threat to britain's national security as the states could provide bases for terrorists.
4	the iranian government denied the accusation and insists the nuclear program is for peaceful purposes only. 	iran insists that its nuclear program is for peaceful purposes
3.2	the proliferation security initiative calls for stopping and searching ships suspected of carrying weapons of mass destruction. 	members of the proliferation security initiative are considering ways of intercepting ships or aircraft suspected of carrying weapons of mass destruction.
3.4	the international community should modernize and seek a fair, reasonable and effective way to enhance the nuclear non-proliferation regime through extensive consultations. 	the third proposal was that countries should advance with the times and seek a fair, reasonable and effective way to enhance the nuclear non-proliferation regime through broad consultation.
3.8	amnesty international has published a report stating that an indian project to sell attack helicopters to myanmar threatens a european union arms embargo against myanmar. 	the amnesty international report was titled indian helicopters for myanmar: making a mockery of the eu arms embargo?
2.4	naeem m. smuggled 10 kilograms (22 pounds) of heroin. 	the defendants smuggled more than 11 kilograms (24 pounds) of heroin.
3.4	29 people were convicted by the quang ninh people's court of participating in a drug ring that trafficked heroin from vietnam to china. 	court official tran dao stated the 12 people were among 29 people convicted by the quang ninh people's court of participating in a drug ring that trafficked heroin from vietnam to china.
2	the lawyer of michael karras named s.s. dhillon could not be reached for comment. 	durban port authorities and police explosives inspectors could not be reached for comment.
3.2	the countries oppose the weaponization of space and an arms race in space. 	china stressed that opposition of weaponization and an arms race in outer space.
3.4	france, belgium, germany, sweden, italy and britain provide parts and technology for the advanced light helicopter (alh). 	france, belgium, germany, sweden, italy and britain provide parts and technology for the advanced light helicopter that india plans to sell to myanmar.
3.2	illegal arms trafficking increases in kenya due to easy availability and neighboring conflicts. 	illegal arms trafficking has increased in kenya and raised concern about security.
3.4	n.r. mohanty stated that an agreement had been signed between the defense research and development organisation, hindustan aeronautics limited and the indian air force to upgrade india's ageing fleet of mig-27 m aircraft. 	mohanty stated that the upgrade will be done soon as it has almost been finalised by the defense research and development organisation, hindustan aeronautics limited and the indian air force.
4.6	elbaradei states that a middle east peace deal can only be reached in parallel with a security agreement based on eradicating all weapons of mass destruction from the region. 	elbaradei was quoted as saying that a peace deal between israel and its arab neighbors must be reached in parallel with a security agreement based on eradicating all weapons of mass destruction from the region.
1.6	drug traffickers face the death penalty under tajik law. 	afghan drug trafficker was caught in tajikistan.
5	international atomic energy association is the united nations watchdog. 	the international atomic energy agency is the u.n.'s nuclear watchdog.
4.8	wen states that the main purpose of the germany visit is to advance trade, economic and technological exchanges. 	wen stated that the purpose of his visit to germany is to advance trade, economic and technological exchanges.
1.2	united states officials do not know how far north korea's nuclear weapons program has progressed. 	hill is the head american negotiator on north korea's nuclear weapons program.
4.6	7 police officers were killed and 4 officers were wounded. 	during the clash 7 seven police officers were killed and 4 seriously wounded.
2.8	defense chiefs from estonia, latvia, lithuania, germany, italy, spain and slovakia will sign the agreement to provide staff and funding for the center. 	defense chiefs from estonia, latvia, lithuania, germany, italy, spain and slovakia signed the agreement.
3.4	the bill proposing the new law allowing the use of space programs for defense was already approved by the lower house of japan's government last week. 	the bill for the new law was already approved by the japanese government's lower house last week.
2.6	van der merwe sentenced geiges to a total of 13 years imprisonment. 	van der merwe suspended geiges' sentence to 5 years imprisonment.
1.8	zahedan is a city in southeastern 	bam is a city in southeastern
4.4	president putin stated that russia would take countermeasures. 	putin warned that russia would take retaliatory actions.
4	china has so far balked against united states pressure on china to stop and search north korean ships. 	china has stated that the united states pressure on china to stop and search north korean ships could trigger military clashes.
3.8	brazil's strategic affairs minister roberto mangabeira unger stated brazil's new national defense plan calls for establishing partnerships with countries including russia and france to build a state-of-the-art weapons industry. 	unger stated brazil's new national defense plan calls for establishing partnerships with countries including russia and france to build a state-of-the-art weapons industry.
1.6	the accused will be charged with international drug trafficking. 	some of the accused will also be charged with money laundering, tax evasion and corruption.
3.6	variants of the advanced light helicopter (alh) contain rocket launchers from belgium; rockets, guns and engines from france; brake systems from italy; fuel tanks and gearboxes from britain; self-protection equipment from a swedish company and have received crucial design development and engine control manufacturing from german companies. 	the alh's arsenal includes-- rocket launchers from belgium rockets, guns and engines from france brake systems from italy fuel tanks and gearboxes from britain self-protection equipment from a swedish company.
3.6	indian defense ministry has increased spending on defense purchases. 	indian defense ministry has increased defense spending for new purchases by 33 percent.
0	the iaea report is restricted. 	the killers escaped.
2.2	the conventional forces in europe treaty was signed by russian and nato members in 1990. 	the conventional forces in europe treaty was amended in 1999.
3.6	sheik doon salad ilmi said civilian casualties resulting from overnight mortar and rocket attacks happen every day. 	sheik doon salad ilmi stated that civilian casualties resulting from overnight mortar and rocket attacks are admitted to the hospital nearly every day.
1.2	the south african government maintains very good relations with the united states government. 	the cfe is 1 of several issues negatively impacting russia's relations with the united states and europe.
4.2	nuclear weapon systems at a high level of readiness increase the risk of those weapons being used including unintentionally with catastrophic consequences. 	the resolution says that the high level of readiness increases the risk of the use of such weapons and that the unintentional or accidental use would have catastrophic consequences.
3.4	blix stated that it is essential to increase efforts to eliminate nuclear arms and weapons of mass destruction. 	blix was visiting new zealand and said that it is essential that greater efforts be made to eliminate nuclear arms and weapons of mass destruction.
0	helmand province is the world's largest producer of opium. 	the areva group is the world's largest nuclear engineering firm.
3.8	the afghanistan-iran border region has been the scene of frequent clashes between police and drug smugglers. 	the area near town of mirjaveh has been the scene of frequent conflicts between iranian police and drug smugglers.
4.4	physicist danilov was convicted of selling classified information on space technology to china. 	physicist valentin danilov was found guilty of selling classified information on space technology to china.
3.4	myanmar is the world's largest producer of illegal opium but has limited financial and technical resources for ending the drug trade. 	myanmar is the world's largest producer of illicit opium according to the latest u.s. state department anti-narcotics report.
3	the abductee support group hopes parliament will change the laws soon. 	the abductee support group will use the survey to press parliament to pass new laws.
4	santos stated colombian police found the evidence in 2 computers discovered with slain rebel leader raul reyes. 	francisco santos stated that colombian police found the evidence on two computers discovered with raul reyes.
0.8	do quy doan is a spokesman for the vietnamese ministry of culture and information. 	grenell is spokesman for the u.s. mission to the united nations.
4	a siemens spokesman in germany stated that heinrich von pierer stated that siemens was beginning talks with interested chinese parties about a sale of the plutonium-processing facility. 	a siemens spokesman in germany stated that heinrich von pierer stated that gerhard schroeder stated that gerhard schroeder is not against the sale of the plutonium-processing facility in principle.
5	vietnam has among the world's strictest drug laws. 	vietnam's drug laws are among the world's strictest laws.
1	government initiatives to disarm have been ineffective. 	governance institutions have been ineffective for a long time in somalia.
5	putin stated that the russian government could withdraw from the treaty altogether if western nations refuse to ratify the amended treaty. 	putin stated that russia could discard the treaty entirely if western nations refuse to ratify its amended version.
5	russia ratified the amended version of the treaty. 	russia ratified the amended treaty.
2.2	the osce discussed the possible extension of the osce's mission in kosovo. 	the osce discussed kazakhstan's bid to hold the osce presidency in 2009.
4.8	elbaradei is the international atomic energy agency chief. 	mohammed elbarade is the international atomic energy agency's director general.
1.8	the nuclear nonproliferation treaty is 37 years old. 	the nuclear nonproliferation treaty is reviewed every 5 years.
2.2	chinese foreign ministry spokeswoman jiang yu stated that cyber hacking is a global issue. 	chinese foreign ministry spokesman qin gang was asked to respond to cheney's speech on china's military development.
2.6	the plant will be constructed next to an existing plant and is projected to be operational in 7 years. 	the plant will be constructed next to an existing plant also supplied by china and operational since 1999.
4.4	cyber attacks are considered a growing threat to military and civilian computer networks. 	nato considers cyber attacks a growing threat to military and civilian computer networks.
1.2	if india blames foreign militants it is part of its propaganda to mislead the international community. 	abe urged more assertive foreign policy for japan and the international community.
4.8	the riyadh-based naif arab academy for security sciences said in a statement that it was running a two-week workshop for 50 anti-terrorism experts. 	in a statement naif arab academy for security sciences announced-- it will sponsor a 2-week workshop for 50 anti-terrorism experts.
3.8	88 percent of the liberal democratic party supports economic sanctions. 	80 percent of the opposition democratic party supports economic sanctions.
1.2	sharia is islamic law. 	iran is an islamic republic .
3	a number of suspected islamic militants with alleged al-qaida links have been arrested in malaysia and singapore, and officials stated the militants' network extends into indonesia. 	suspected islamic militants with alleged al-qaida links have been arrested in malaysia and singapore.
4.6	in september 2007 jordan signed an accord with the united states aimed at supporting the peaceful development of the jordan's nascent nuclear program. 	in september 2007 the united states signed an accord with jordan aimed at supporting the peaceful development of jodran's new nuclear program.
3.2	according to the statement the rs-24 reinforces the military potential of the strategic forces to overcome anti-missile defense systems. 	according to the statement the prototype rs-24 rocket is unlike the topol-m in that it is equipped with multiple independently targetable warheads to overwhelm defense systems.
0.2	naeem m. was hanged in zabol, sistan-baluchestan province. 	zahedan is the capital of sistan-baluchestan province.
4.8	iran lies on a major drug route between afghanistan and europe and the persian gulf states. 	iran lies on a major drug trafficking route between afghanistan and europe, as well as the persian gulf states.
0	it will be hosted by the australian government. 	the u.s. plans have angered the russian government.
3.6	the 5 permanent united nations security council members are britain, china, france, russia and the united states. 	p5+1 members are britain, china, france, russia, germany and the united states.
4.2	in july 2006 jordanian prime minister maaruf bakhit stated that-- raghdad hussein and family were living under the protection of king abdullah ii. 	jordanian prime minister maaruf bakhit said in july 2006 that raghdad hussein and her family were living under the protection of king abdullah ii after iraq issued its
2.6	a siemens spokesman in germany stated to the agence france-presse that siemens was confident about the outcome of the talks to sell the plutonium-processing facility. 	a siemens spokesman in germany refrained from commenting on the political aspect of the sale of the plutonium-processing facility.
3.8	the cyber attack occurred after the french president sarkozy's meeting with the dalai lama angered the chinese government. 	the cyber attack occurred after french president nicolas sarkozy's meeting with exiled tibetan spiritual leader the dalai lama.
3.8	the south african government imposed a ban that prohibits the recruitment of people inside or outside of south africa for mercenary or foreign military assistance. 	south africa's foreign ministry stated that south africa's foreign military assistance act prohibits the recruitment of people inside or outside of south africa for mercenary or foreign military assistance.
1.6	ukraine almost has all of the necessary approvals to join the european space agency's program. 	france is a leader in the european space agency.
3.2	the north korean government has warned the south korean government against participating in the proliferation security initiative program. 	the north korean government stated if the south korean government participates in the proliferation security initiative program it would result in unspecified catastrophic consequences.
3.2	china's council of agriculture opens a special office in charge of agricultural technology transfers and intellectual property rights management and consultancy to enhance development of china's knowledge-based agriculture and applications of agricultural technology. 	lee stated that the coa has spent the past several years setting up relevant mechanisms and drafting a set of promotional measures to enhance development of china's knowledge-based agriculture and applications of agricultural technology.
3	iranian parliamentary speaker gholam-ali haddad-adel visited cuba. 	the agreements were signed during iranian majlis (parliament) speaker gholam-ali haddad-adel's visit to cuba.
2.6	tibet suspects chinese government of creating the virus to spy on tibetan exiles and the dalai lama. 	tibet suspects chinese government of launching the attack.
1	chinese authorities were not immediately available for comment. 	godzhayev and godzhayev's lawyers were not immediately available to comment.
0.4	the european union and the united states have frozen al-qadi's assets. 	the western governments include the united states and france.
1	the chinese government has strengthened china's anti-proliferation capacity in recent years. 	the chinese government has strictly censored china's chemical imports and exports according to the law in recent years.
4.2	a group representing mainly white south africans called afriforum stated it would organize protests along the route to zimbabwe. 	afriforum stated that the group would organize protests along the route to zimbabwe.
3.6	putin announced that the cfe treaty does not duly protect russia's security interests. 	the cfe treaty does not duly protect the russian federation's security interests.
3.4	ahmad is fighting extradition to the united states and lodged a formal complaint alleging that british police concocted intelligence reports to implicate ahmad in terror activities and desecrated the koran. 	ahmad lodged a formal complaint with the independent police complaints commission alleging that british police concocted intelligence reports to implicate ahmad in terror activities and desecrated ahmad's copy of the islamic holy book the koran by putting the koran on the floor during a search of ahmad's home.
3.6	russia has ratified the amended version but the united states and other nato members have refused to do so until the russian government withdraws troops from the former soviet republics of moldova and georgia. 	the united states and other nato members have refused to ratify the amended version until russia withdraws troops from former soviet republics moldova and georgia.
0.8	the part of the purpose of the united states plan is to increase pressure on north korea. 	the united states and the allies of the united states believe iran is pursuing nuclear arms.
0.4	tskhinvali is the capital of georgia. 	paris is the capital of france.
1.4	an indian government official stated that india does not attach much credence to reports by amnesty international. 	one indian government official who studied the blueprints stated the science was old and dated but still functional.
2.4	china's cabinet the state council announced that it will amend regulations on "dual-use" nuclear technology to prevent nuclear terrorism. 	amending regulations on dual-use nuclear technology will prevent nuclear terrorism.
1.2	japanese prime minister junichiro koizumi said the shift of the rods was proactive. 	in 2002 japanese prime minister junichiro koizumi attended an summit in north korea with north korean leader kim jong il.
3.2	the opposition japanese communist party was against the new law and feared it would lead to a stronger military. 	the opposition japanese communist party was against the bill proposing the new law.
3.6	some asean officials stated such standardization would be difficult due to different countries' political systems. 	some officials stated the task would be difficult for asean members because of varied legal and political systems.
4	iraq has been lobbying for the security council to stop using the country's oil revenue to pay compensation to victims of the 1991 gulf war and the salaries of the united nations monitoring, verification and inspection commission inspectors and to have all money remaining in the united nation's oil-for-food accounts transferred to the government's development fund. 	iraq's new leaders have been lobbying for the united nations security council to stop using the iraq's oil revenue to pay the salaries of the inspectors and to have all money remaining in the united nation's oil-for-food account transferred to the iraqi government.
2.2	a key european arms control treaty must be maintained. 	the cfe treaty is a key european arms control treaty.
2.6	the golden triangle region was 1 of the world's biggest producers of opium. 	helmand province is the world's largest producer of opium.
2.2	the united states dismissed the action as nuclear blackmail. 	the united states said it would stand up to nuclear blackmail and has ruled out negotiations.
2.8	the meeting was 3 days long. 	the meetings lasted 2 days.
3.6	the ministers from china, laos, india, myanmar and thailand will also address crop substitution initiatives for impoverished ethnic minorities who still rely on opium cultivation. 	the ministers from china, laos, india, myanmar and thailand will discuss how to find markets for goods produced under crop substitution and other related programs such as eco-tourism and handicraft manufacturing.
3	china is a nuclear power and member of the u.n. security council. 	china is a permanent member of the un security
2	north korean officials are suspected of building nuclear weapons. 	north korea is currently in the process of dismantling its nuclear weapons program.
3.4	australian television reporter peter lloyd faces 3 new drug charges in singapore. 	according to court documents -- on 25 july australian television reporter peter lloyd faced 3 new drug charges in singapore.
3	president vladimir putin signed a decree suspending russia's participation in the conventional forces in europe treaty. 	russian president vladimir putin signed a decree suspending russia's participation in the conventional forces in europe treaty due to circumstances that affect the security of the russian federation and require immediate measure.
2.6	the extradition conditions stipulate that the tunisian can only be prosecuted for the single charge of falsifying documents that italian authorities can provide sufficient evidence to prosecute. 	spokesman for the swiss justice ministry folco galli stated that the extradition conditions stipulate that mejri can only be prosecuted on a single charge of falsifying documents for which italian authorities could provide sufficient evidence to prosecute.
3	the attacks are believed to have come from russian administration ip addresses in response to the relocation of a soviet statue in estonia. 	the attacks occurred after a dispute between the governments of russia and estonia over the relocation of a soviet war memorial.
2	india and pakistan remain outside the treaty. 	israel remains outside the treaty.
0	china is a member of the ballistic missile club. 	russia is a member of the quartet on the middle east.
4.4	russia may pull out of the treaty if the us and other nato allies refuse to ratify the amended version. 	warned that russia would withdraw from the treaty if western nations refuse to ratify its amended version.
0.4	this is particularly true in the poorest countries. 	this was particularly after ethiopia withdraws its forces.
3.6	iran has noticeably increased the number of executions in recent months as officials enforce a campaign aimed at promoting virtue and boosting security in 	iranian officials have increased executions in 2007 as officials enforce a campaign purportedly aimed at promoting virtue and boosting security in society.
0.6	a statement issued by the official spa news agency stated that-- al-dosari was convicted of drug trafficking. 	the rapist was identified as hossein safarlou and had also been convicted of drug trafficking.
1.8	both tajikistan and uzbekistan share a border with afghanistan and have experienced raids by taliban-backed islamic militants in recent years. 	neighboring kyrgyzstan has also experienced raids by taliban-backed islamic militants in recent years.
1.8	russia said the system is a clear threat to russian security. 	it is a serious threat to international security.
3	the gang engaged in illegal activities including racketeering, blackmail, arms smuggling, cigarette smuggling and money laundering and allegedly used proceeds to fund terrorist groups in chechnya. 	the dans stated the gang engaged in illegal activities including racketeering, blackmail, arms smuggling, cigarette smuggling and money laundering.
3.4	at the state scientific center of applied microbiology there is every kind of deadly bacteria that was studied for use in the secret biological weapons program of the soviet union. 	the state scientific center of applied microbiology has been working with western scientists to convert the complex into a biomedical manufacturing site.
1.2	the international atomic energy agency has no access to people, documents, sites. 	the international atomic energy agency is based in
0	the book states that the drug conveys a completely positive image. 	the official stated that this was a complete technology transfer.
1.4	40 inmates are serving sentences for murder. 	105 inmates are serving sentences for drug trafficking.
2	russia is fulfilling obligations and decreasing forces. 	russia's suspension of obligations under the cfe treaty is temporary.
3.6	executive director of the arms control association in washington daryl kimball stated that-- the iaea report is 1 in a series of bad signs. 	executive director of the arms control association in washington daryl kimball stated the israeli document could affect the debate over india.
4	the cfe is 1 of several issues negatively impacting russia's relations with the united states and europe. 	the treaty is one of several issues causing tense relations between the governments of russia and the u.s. and europe.
3.2	korobeynichev's laboratory worked with the u.s. lawrence livermore national laboratory. 	korobeynichev's laboratory worked with other scientific institutes.
1.8	lugar and nunn are senators. 	lugar and nunn awarded the prime minister a medal.
4	officials state that decision about the treaty will depend on u.s. action on its plans to deploy missile defense systems in poland and the czech republic. 	russian military officials stated the decision would depend on whether the united states proceeds with its plan to deploy missile defense components in poland and the czech republic.
3	signing of the agreement is a peripheral issue of the meeting of chiefs of defense staff from the 26 ally countries of nato. 	the agreement was signed during a regular meeting of chiefs of defense staff from the 26 nato allies.
3.6	in early may 2002 officials from the philippines, malaysia and indonesia signed an anti-terrorism agreement to share airline passenger lists and other intelligence. 	in early may 2002 the philippines, malaysia and indonesia signed an agreement to share terrorism intelligence.
3.2	after the first meeting between leaders of the european union and leaders from albania, bosnia and herzegowina, croatia, macedonia and serbia and montenegro, leaders from the western balkan countries pledge to diminish organized crime and corruption in the balkans to meet requirements of european union membership. 	leaders from albania, bosnia and herzegowina, croatia, macedonia and serbia and montenegro met for the first time with european union leaders to pursue joining the european union.
3.6	the resolution requires all 192 united nations member states to adopt laws to prevent terrorists, black marketeers and other non-state actors from manufacturing, acquiring or trafficking in nuclear, biological or chemical weapons or the materials to make them. 	resolution 1540 requires all countries to adopt laws to prevent non-state actors from manufacturing, acquiring or trafficking in nuclear, biological or chemical weapons, the materials to make them, and the missiles and other systems to deliver them.
2	the international atomic energy association stated that jordan has agreed to the additional measures. 	international atomic energy association is the united nations watchdog.
0.4	there is much concern over the drug. 	there is much work to be done.
3	the amnesty international report suggested that-- belgium begin immediate talks with india to prevent future sales of the alh, components or military technology to myanmar. 	the report urged belgium to begin immediate talks with india in order to prevent future weapons sale to myanmar.
3	capital offenses in iran include murder, rape, armed robbery, apostasy, blasphemy, serious drug trafficking, repeated sodomy, adultery, prostitution, treason and espionage. 	capital offenses in iran include murder, rape, armed robbery, serious drug trafficking and adultery.
3.4	saudi arabia is an absolute monarchy that has taken steps towards reform. 	saudi arabia is an absolute monarchy and has a consultative council appointed by the government.
3	the spokesman said there will be an exchange of opinions on topical international and regional matters based on a joint working relationship at the heart of the u.n. kamynin said russia recognizes the participation of libya in the work of the u.n. security council. 	kamynin said there will be an exchange of opinions on topical international and regional matters based on a joint working relationship at the heart of the un.
2.6	shalgam's visit to london is the first by a libyan foreign minister since 1969. 	a visit to libya by the russian foreign minister was announced.
1.8	indian and pakistani governments nearly engaged in a fourth conflict in 1999. 	indian and pakistani governments each conducted nuclear tests in may 1998.
3.8	iguaran stated that the detainees will be accused of homicide, criminal collaboration, kidnappings and the funding of terrorism. 	iguaran stated that the detainees were also involved in the murders of police members of an anti-kidnapping group.
2.4	3 suspected extremists were released on bail. 	1 suspected extremist was provisionally released without bail.
0.8	6 czech hospital employees are charged with human organ trafficking. 	the accused will be charged with international drug trafficking.
2	this further aggravated the situation. 	north korea should not act further to aggravate the situation.
3	Mall attackers used 'less is more' strategy	In Kenya, attackers used 'less is more' strategy
0.4	Opposition leaders emerge to commemorate Cambodian workers' deaths	Cambodia opposition leaders summoned to court
3.8	Weak earnings drag stocks lower	Weak earnings drag stocks lower on Wall Street
3.2	6.8 quake strikes off Solomon Islands	Magnitude 6.3 quake strikes off Solomon Islands: USGS
4.6	Liquid ammonia leak kills 15 in Shanghai	Liquid ammonia leak kills at least 15 in Shanghai
4	Friends of Syria recognizes opposition coalition as legitimate representative of Syrian people	U.S., Friends of Syria recognise opposition as sole representative
3	Weiner stays in NYC mayor's race amid new sexting scandal	Weiner shrugs off latest online sex scandal
0	Death toll rises in Russia plane crash	Death toll rises to 39 in Italy coach crash
2.8	Indian media: Commonwealth summit	Indian PM snubs Commonwealth summit
1.8	Suicide bomber hits funeral in Iraq	Suicide bomber strikes in Syria
4.2	7 detained for 'house sister' scandal	China detains 7 for "house sister" scandal
5	Syria military police chief defects to opposition	Syria military police chief defects to rebels
4.6	Boeing 787 Dreamliner catches fire; stock takes a beating	Boeing stock tumbles after fire on 787 Dreamliner
2.6	Yvette Cooper backs gay marriage bill	White House backs gay marriage
3.8	Five killed in Belgian coach crash	Teenagers among 5 dead in Belgian bus crash
3.4	Gunmen abduct seven foreign workers in Nigeria	Seven foreign workers kidnapped in Nigeria
5	Swiss tourist 'gang-raped' in India	Swiss tourist gang raped in India, say police
4.2	Palestinians clash with Israeli forces in West Bank, Jerusalem	Palestinians clash with security forces in W. Bank
4.6	Israel planes strike inside Syria	Israel launches airstrike into Syria
0.4	Iranians Vote in Presidential Election	Keita Wins Mali Presidential Election
2.8	100 killed in new Darfur tribal clashes	'9 Dead' in New Darfur Tribal Clash
1.4	Protest against US drone strikes in Pak postponed	6 killed in U.S. drone strike in NW Pakistan
3.2	12 killed in bus accident in Pakistan	10 killed in road accident in NW Pakistan
5	Carney sets high bar to change at BoE	Carney sets high bar to changes at Bank of England
2.4	8 arrested after deadly Bangladesh building collapse	Four arrested as Bangladesh building toll rises to 352
2.8	Suicide bomber kills 3 at US base in Afghanistan	Suicide bombers attack US base in Afghanistan
0.6	Afghans flock to colleges, even as Taliban loom	Afghan District Governor Defects To Taliban
5	North Korea Postpones Family Reunions with South	North Korea 'postpones' family unions with South Korea
0.6	Apple revenue misses again, iPhone disappoints	U.S. trade agency rules for Samsung, bans iPhone 4 imports
3.4	Gunmen kill 10 foreign tourists in northern Pakistan	Gunmen kill 11 foreign climbers in Pakistan
4.4	David Beckham Announces Retirement From Soccer	David Beckham retires from football
4	Matt Smith to leave Doctor Who after 4 years	Matt Smith quits BBC’s Doctor Who
0	Generations divided over gay marriage	G20 Summit ends divided over Syria
1.6	23 killed in Iraq car bombings	10 killed in Iraq bomb attack
5	Man Who Set Himself on Fire on National Mall Dies of Injuries	Man 'who set himself ablaze' on National Mall dies
1.4	Taliban attacks kill 17 civilians in Afghanistan	Series of attacks kill 10 police in Afghanistan
4.2	China Yuan Strengthens to 6.168 against USD Monday	China yuan strengthens to 6.1696 against USD Thursday
1.6	Egypt minister survives assassination attempt	Syrian prime minister 'survives assassination attempt'
2.6	Texas residents seek healing at church after deadly blast	Residents return to Texas blast site
4.2	Shinzo Abe Selected as Japan’s Prime Minister	Shinzo Abe is Japan's prime minister
4.6	Ex-first lady Barbara Bush leaves Texas hospital	Former first lady Barbara Bush leaves hospital
2	2 dead in Bangladesh clashes over Jamaat leader’s execution	Bangladesh Islamist leader executed
4	Schumacher in a coma after ski accident	Michael Schumacher still in a coma fighting for his life following skiing accident
5	11 killed in Chinese police station attack	Eleven killed in China police station attack
2.2	Mali due to vote for president	Mali Counts Votes After Presidential Runoff
4	Bradley Cooper and JJ Abrams in talks about filming a Lance Armstrong biopic	Bradley Cooper in talks to play Lance Armstrong in biopic
3.8	Boeing airliner crashes in Russia, 50 killed	Boeing airliner crashes in Russian city of Kazan, 50 killed
4.4	EU ministers 'determined' to resolve horsemeat scandal	EU ministers hold crisis talks over horse meat scandal
5	De Blasio sworn in as New York mayor, succeeding Bloomberg	Bill De Blasio sworn in as New York mayor, succeeding Michael Bloomberg
4.8	Thai opposition party to boycott general election	Thai opposition announces election boycott
2.6	Bangladesh building collapse death toll hits 540: army	Bangladesh building collapse death toll passes 1,000
4.4	Pussy Riot member Alyokhina released from jail in Russia	Pussy Riot member Maria Alyokhina freed from jail
4.2	Jagan Reddy shifted to hospital, power crisis continues in Seemandhra	Telangana: Jagan to spend Thursday in hospital; blackout continues in Seemandhra
3.6	Asiana jet crash lands at San Francisco airport	Plane crash lands at San Francisco airport
2.6	Central African Republic president overthrown by rebels	Central African Republic President, PM stepping down
5	Brazil tied 2-2 by England as Maracana re-opens	Brazil held by England 2-2 as Maracana re-opens
0.8	China to resume US investment talks	China and Taiwan hold historic talks
3.8	California wildfire: 1,900 on the lines as firefighters labor to limit damage (+video)	California wildfire grows but officials say fire crews making progress
3	George W. Bush warns against bitter immigration debate	George W Bush weighs into immigration debate
3.4	Mandela hospitalized, responding to treatment	Mandela hospitalised after he stops talking
1.2	Russia condemns North Korean nuclear test	South Korea confirms that North Korea has conducted controversial third nuclear test
4.4	Hundreds of Bangladesh clothes factory workers ill	Hundreds fall sick in Bangladesh factory
2	Yemen suicide bombing kills soldiers	Female suicide bomber kills 16 at Russian station
2.8	18 trapped in Russian coal mine blast	Ten killed in Russia coal mine blast
4.6	Thai protesters break into army headquarters	Thai protesters storm army headquarters
4.4	Israel conducts airstrike on Syria	Israel launches new airstrike against Syria
2.2	Police fire tear gas to disperse protesters in Tunis	Police fire tear gas at protesters in Cairo
2.2	Blizzard hammers U.S. Northeast, five dead, 700,000 lose power	Blizzard wallops US Northeast, closes roads
3.8	Egypt's main opposition rejects president's call for dialogue	Egypt opposition mulls response to Morsi dialogue call
1.4	Tokyo to host 2020 Olympic Games	Wrestling to feature in 2020 Tokyo Olympics
3.8	'Around 100 dead or injured' after China earthquake	Hundreds dead or injured in China quake
4.6	Housing starts up 6.8% in May	May Housing Starts Up 6.8%
5	2 French Journalists Killed in Mali	Two French journalists killed in Mali
5	&gt;Cuba's Castro assumes CELAC presidency	Cuba's Castro to Take Over CELAC Presidency
4.2	Vehicles ablaze in collapsed Japan tunnel	Vehicles 'left burning' as smoke emits from Japan tunnel
0.2	6.9 magnitude earthquake hits New Zealand	5.6 magnitude earthquake shakes Iran
3	Dozens feared trapped in India building collapse	Rescuers race to find 20 still trapped in India building collapse
1.6	Nelson Mandela taken to hospital	Nelson Mandela released from hospital
1.2	Daily Press Briefing: South Sudan	Daily Press Briefing: Syria
3.2	Islamists attack north Mali city after suicide bombings	Islamists attack Malian troops in Gao
3.4	Cardinals enter Vatican for historic vote	Cardinals enter Sistine Chapel to elect pope
2.2	Britain set to deport of Abu Qatada	Britain loses bid to deport radical cleric Abu Qatada
0.8	French parliament backs reform of law on prostitution	Russian parliament to consider ban on U.S. adoptions
2.6	Shots, Explosions Heard as Thais Continue Protest in Bangkok	Gunshots, explosions rock Thai protest day ahead of polls
